                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                0.66871,                0.54088,                 1.0481,                0.72049,                0.49153,                0.64804,                0.43822,                 1.1012,                 2.0102,                 1.3556,             0.00043325,             0.00043325,             0.00043325
                    101,                0.66702,                0.52334,                 1.0513,                 0.7034,                0.55337,                0.63982,                0.44446,                 1.1222,                 1.8851,                 1.3446,               0.000425,               0.000425,               0.000425
                    102,                0.65702,                0.51018,                 1.0374,                 0.6772,                0.43172,                0.59343,                0.41404,                 1.1317,                 2.2484,                 1.3486,             0.00041675,             0.00041675,             0.00041675
                    103,                0.65319,                0.52269,                 1.0459,                0.65914,                0.56898,                0.59283,                0.41023,                 1.0908,                 1.9813,                 1.3439,              0.0004085,              0.0004085,              0.0004085
                    104,                0.66352,                0.53155,                 1.0568,                0.65967,                0.48297,                0.61016,                0.42956,                 1.0928,                 1.9678,                 1.3339,             0.00040025,             0.00040025,             0.00040025
                    105,                0.65133,                0.51749,                 1.0406,                0.72669,                0.50255,                0.65406,                0.45278,                  1.119,                 1.9102,                  1.377,               0.000392,               0.000392,               0.000392
                    106,                0.64368,                0.50508,                 1.0416,                0.61056,                0.53703,                0.57316,                0.39267,                 1.0973,                  2.178,                 1.3669,             0.00038375,             0.00038375,             0.00038375
                    107,                0.66762,                 0.5144,                 1.0558,                0.70005,                0.49608,                0.58725,                0.39904,                 1.1513,                 1.9898,                 1.3737,              0.0003755,              0.0003755,              0.0003755
                    108,                0.65857,                0.52839,                 1.0388,                0.71725,                0.53373,                0.65344,                0.44441,                 1.1075,                 1.6602,                  1.369,             0.00036725,             0.00036725,             0.00036725
                    109,                0.66271,                0.51959,                 1.0415,                0.66345,                0.55055,                0.66383,                0.45331,                 1.1287,                  1.715,                 1.3692,               0.000359,               0.000359,               0.000359
                    110,                0.63605,                0.48731,                 1.0297,                0.62533,                0.55658,                0.65921,                0.45225,                 1.0995,                  1.833,                 1.3294,             0.00035075,             0.00035075,             0.00035075
                    111,                0.64408,                0.51021,                 1.0407,                0.70089,                0.51381,                0.64616,                0.43591,                 1.1136,                  1.829,                 1.3496,              0.0003425,              0.0003425,              0.0003425
                    112,                0.64636,                0.51172,                 1.0454,                0.59693,                0.59787,                0.63888,                0.43666,                 1.0861,                  1.691,                 1.3517,             0.00033425,             0.00033425,             0.00033425
                    113,                0.65011,                0.50367,                 1.0548,                0.67021,                0.49912,                0.61088,                0.42175,                 1.0928,                 1.9904,                 1.3261,               0.000326,               0.000326,               0.000326
                    114,                0.63115,                0.48515,                 1.0335,                0.64613,                 0.5595,                0.65424,                0.45177,                 1.1288,                 1.9573,                 1.3359,             0.00031775,             0.00031775,             0.00031775
                    115,                0.60662,                0.47949,                  1.015,                0.70627,                0.50289,                0.62206,                0.43206,                 1.1023,                 2.1268,                 1.3352,              0.0003095,              0.0003095,              0.0003095
                    116,                0.63037,                0.49452,                 1.0334,                 0.6714,                0.52639,                0.58728,                0.39852,                 1.1118,                 1.9169,                 1.3408,             0.00030125,             0.00030125,             0.00030125
                    117,                 0.6229,                0.49118,                 1.0279,                 0.6769,                0.54693,                0.63045,                0.43075,                 1.1255,                 1.8431,                 1.3407,               0.000293,               0.000293,               0.000293
                    118,                0.61548,                0.47818,                 1.0239,                0.65773,                0.50565,                0.60566,                0.41769,                 1.1468,                 1.8981,                 1.3417,             0.00028475,             0.00028475,             0.00028475
                    119,                0.62645,                0.47188,                 1.0282,                 0.6276,                0.57312,                0.63353,                0.43597,                 1.1165,                 1.8398,                  1.336,              0.0002765,              0.0002765,              0.0002765
                    120,                0.59088,                0.44977,                 1.0101,                 0.7031,                0.58886,                0.66487,                0.45255,                 1.1051,                 1.6548,                 1.3437,             0.00026825,             0.00026825,             0.00026825
                    121,                0.60934,                 0.4814,                 1.0293,                0.65819,                0.56828,                0.65701,                0.44183,                 1.1397,                 1.8843,                 1.3572,                0.00026,                0.00026,                0.00026
                    122,                0.59078,                0.45331,                 1.0166,                0.65116,                0.56061,                0.64528,                0.44994,                 1.1044,                 1.8625,                 1.3401,             0.00025175,             0.00025175,             0.00025175
                    123,                0.60608,                0.48216,                 1.0228,                0.68935,                0.53169,                0.62092,                0.43335,                  1.085,                 1.8838,                  1.356,              0.0002435,              0.0002435,              0.0002435
                    124,                0.59653,                0.47319,                 1.0189,                0.69267,                0.57854,                0.66212,                0.46015,                 1.1075,                  1.674,                 1.3547,             0.00023525,             0.00023525,             0.00023525
                    125,                0.59613,                0.45315,                 1.0247,                0.62782,                0.60129,                0.62685,                0.42936,                 1.1193,                 1.8471,                 1.3639,               0.000227,               0.000227,               0.000227
                    126,                0.60243,                0.45182,                 1.0144,                0.71915,                0.49332,                0.61246,                0.42139,                 1.1177,                 2.0135,                 1.3844,             0.00021875,             0.00021875,             0.00021875
                    127,                0.58365,                0.45232,                 1.0197,                0.67708,                0.57894,                0.65831,                 0.4428,                 1.1374,                 1.8137,                 1.4087,              0.0002105,              0.0002105,              0.0002105
                    128,                 0.5853,                0.44291,                 1.0226,                0.62772,                0.59425,                0.63864,                0.43817,                 1.1272,                 1.8286,                 1.3806,             0.00020225,             0.00020225,             0.00020225
                    129,                0.58696,                0.45252,                 1.0061,                0.69394,                0.56201,                0.63744,                0.44066,                 1.1236,                 1.7925,                 1.3838,               0.000194,               0.000194,               0.000194
                    130,                0.56024,                0.43342,                 1.0056,                0.69766,                0.55485,                0.64544,                0.44593,                  1.092,                 1.7755,                 1.3469,             0.00018575,             0.00018575,             0.00018575
                    131,                0.58024,                0.44575,                 1.0071,                0.66873,                0.54484,                0.63576,                0.43811,                 1.1056,                 1.9508,                 1.3653,              0.0001775,              0.0001775,              0.0001775
                    132,                0.58019,                0.44917,                   1.01,                0.73621,                0.47283,                0.62359,                 0.4356,                 1.1128,                 1.9057,                 1.3715,             0.00016925,             0.00016925,             0.00016925
                    133,                0.57847,                0.43712,                 1.0123,                0.72206,                0.52504,                0.64413,                0.44358,                 1.1142,                 1.8397,                 1.3896,               0.000161,               0.000161,               0.000161
                    134,                0.57294,                0.42541,                 1.0046,                0.71955,                0.52091,                0.63203,                0.43717,                 1.1124,                 1.8598,                 1.3957,             0.00015275,             0.00015275,             0.00015275
                    135,                0.56956,                0.42207,                 1.0103,                 0.7252,                0.51605,                0.65642,                0.45575,                 1.0903,                 1.7989,                 1.3587,              0.0001445,              0.0001445,              0.0001445
                    136,                0.55107,                0.41628,                0.99571,                0.74179,                0.48234,                0.67321,                 0.4689,                 1.1015,                 1.8097,                 1.3608,             0.00013625,             0.00013625,             0.00013625
                    137,                0.57531,                0.44558,                  1.003,                0.75719,                 0.4812,                0.63872,                0.44883,                 1.0985,                 1.8088,                 1.3726,               0.000128,               0.000128,               0.000128
                    138,                0.56467,                0.42295,                0.99442,                0.72018,                0.51119,                0.63203,                0.43794,                  1.112,                 1.8504,                 1.3751,             0.00011975,             0.00011975,             0.00011975
                    139,                0.56928,                0.43311,                 1.0067,                0.70491,                0.50717,                0.63454,                0.43351,                 1.1186,                 1.8645,                 1.3748,              0.0001115,              0.0001115,              0.0001115
                    140,                 0.5648,                0.42501,                 1.0068,                0.69311,                 0.5353,                0.63672,                0.43988,                 1.1179,                 1.9399,                 1.3758,             0.00010325,             0.00010325,             0.00010325
                    141,                0.48557,                0.34321,                0.95234,                0.70799,                0.56275,                0.63161,                0.43295,                 1.1338,                 1.8424,                 1.3938,                9.5e-05,                9.5e-05,                9.5e-05
                    142,                0.46717,                0.31209,                0.93564,                 0.6479,                 0.5671,                0.63298,                0.43912,                 1.1141,                 1.9814,                  1.373,              8.675e-05,              8.675e-05,              8.675e-05
                    143,                0.46276,                0.30571,                0.94135,                0.64839,                0.58576,                0.63365,                0.44062,                 1.0978,                  1.999,                 1.3587,               7.85e-05,               7.85e-05,               7.85e-05
                    144,                0.45037,                0.29612,                0.92775,                0.63851,                0.55945,                0.63124,                 0.4452,                 1.0938,                 2.0049,                 1.3676,              7.025e-05,              7.025e-05,              7.025e-05
                    145,                0.45502,                0.29154,                0.92708,                0.63157,                0.56047,                  0.629,                0.43637,                 1.0885,                 1.9623,                 1.3599,                6.2e-05,                6.2e-05,                6.2e-05
                    146,                0.44258,                 0.2802,                0.91612,                0.64896,                0.56932,                0.63156,                0.44236,                 1.0973,                 1.9146,                 1.3673,              5.375e-05,              5.375e-05,              5.375e-05
                    147,                0.43854,                0.29048,                0.91725,                0.64102,                 0.5877,                 0.6365,                0.44847,                 1.0897,                 1.8578,                 1.3619,               4.55e-05,               4.55e-05,               4.55e-05
                    148,                0.43805,                0.28673,                0.92399,                0.66807,                0.55548,                0.63461,                0.44568,                  1.086,                 1.9191,                 1.3594,              3.725e-05,              3.725e-05,              3.725e-05
                    149,                0.43538,                0.28177,                0.92741,                0.68983,                0.53126,                 0.6305,                0.44061,                 1.0852,                  1.923,                 1.3652,                2.9e-05,                2.9e-05,                2.9e-05
                    150,                0.43862,                0.27594,                0.92763,                0.69158,                0.53683,                0.62998,                0.44097,                 1.0885,                 1.9316,                 1.3672,              2.075e-05,              2.075e-05,              2.075e-05
