                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.0016,                 1.0447,                 1.2559,                0.76296,                0.50837,                0.65933,                0.46006,                 1.2964,                 1.5839,                 1.3154,              0.0010603,              0.0010603,              0.0010603
                     25,                 1.0131,                0.99761,                 1.2472,                 0.8045,                0.61954,                0.73427,                0.52815,                 1.2112,                 1.1973,                 1.2822,               0.001052,               0.001052,               0.001052
                     26,                0.99441,                 1.0052,                 1.2483,                0.80325,                0.66776,                0.75203,                0.51879,                 1.2005,                 1.3358,                 1.3216,              0.0010438,              0.0010438,              0.0010438
                     27,                0.98503,                0.95759,                 1.2266,                0.65493,                0.66764,                0.74479,                0.52237,                 1.2501,                 1.1831,                 1.2865,              0.0010355,              0.0010355,              0.0010355
                     28,                0.98068,                   0.96,                 1.2386,                 0.7744,                0.61536,                0.73597,                0.52395,                 1.1876,                  1.226,                 1.3021,              0.0010273,              0.0010273,              0.0010273
                     29,                0.97874,                0.94308,                 1.2266,                0.91773,                0.57491,                0.75522,                0.51557,                 1.1927,                 1.3208,                 1.2842,               0.001019,               0.001019,               0.001019
                     30,                0.97501,                0.93417,                 1.2346,                0.81843,                0.60867,                0.75041,                0.52728,                 1.2868,                 1.2681,                 1.3056,              0.0010107,              0.0010107,              0.0010107
                     31,                0.96663,                 0.9177,                 1.2237,                0.84785,                0.57246,                0.73081,                0.52024,                 1.2258,                  1.233,                 1.2985,              0.0010025,              0.0010025,              0.0010025
                     32,                 0.9508,                0.90437,                 1.2217,                0.76859,                0.63865,                  0.743,                0.53563,                  1.201,                 1.2148,                 1.2947,             0.00099425,             0.00099425,             0.00099425
                     33,                 0.9394,                 0.9004,                  1.198,                0.72115,                0.63816,                0.72017,                0.51348,                  1.208,                 1.3997,                 1.2706,               0.000986,               0.000986,               0.000986
                     34,                0.94149,                0.91853,                 1.2041,                0.76243,                0.64745,                0.76159,                0.55547,                 1.1246,                 1.1857,                  1.262,             0.00097775,             0.00097775,             0.00097775
                     35,                0.94575,                0.86743,                 1.2084,                0.80299,                0.64976,                0.73013,                0.51056,                 1.2652,                 1.1743,                 1.3001,              0.0009695,              0.0009695,              0.0009695
                     36,                0.95143,                0.89399,                 1.2089,                0.85179,                0.61256,                0.74028,                0.53323,                 1.1451,                 1.1863,                 1.2548,             0.00096125,             0.00096125,             0.00096125
                     37,                0.89897,                 0.8429,                 1.1811,                0.77953,                 0.6971,                0.77039,                0.55305,                 1.1366,                 1.1245,                 1.2218,               0.000953,               0.000953,               0.000953
                     38,                0.94602,                0.85461,                 1.2048,                0.78341,                0.66763,                0.73853,                 0.5452,                 1.1243,                 1.1494,                  1.247,             0.00094475,             0.00094475,             0.00094475
                     39,                0.90186,                0.84923,                 1.1854,                0.79586,                0.66425,                0.75681,                0.54198,                 1.1784,                 1.1573,                 1.2437,              0.0009365,              0.0009365,              0.0009365
                     40,                0.88904,                0.79582,                 1.1833,                0.84384,                0.62966,                 0.7416,                0.51773,                 1.1888,                 1.3487,                 1.3048,             0.00092825,             0.00092825,             0.00092825
                     41,                0.90343,                0.81391,                 1.1893,                0.85138,                 0.6504,                0.75035,                0.53728,                 1.1284,                 1.2013,                 1.2419,                0.00092,                0.00092,                0.00092
                     42,                 0.8942,                0.83608,                 1.1718,                 0.7787,                0.70821,                0.77671,                0.56305,                 1.1532,                 1.1438,                 1.2472,             0.00091175,             0.00091175,             0.00091175
                     43,                0.90284,                0.83163,                 1.1772,                 0.7787,                0.70288,                0.76591,                0.55217,                 1.1503,                 1.2265,                 1.2722,              0.0009035,              0.0009035,              0.0009035
                     44,                0.91025,                0.84001,                  1.191,                0.82279,                0.71982,                0.79374,                0.55529,                 1.1734,                0.99092,                 1.3054,             0.00089525,             0.00089525,             0.00089525
                     45,                0.86695,                 0.7976,                 1.1547,                0.84522,                0.66446,                0.75298,                0.53906,                 1.1658,                 1.1928,                  1.237,               0.000887,               0.000887,               0.000887
                     46,                0.89116,                0.80749,                 1.1644,                0.76007,                0.74058,                0.76972,                 0.5548,                 1.1993,                  1.104,                 1.2459,             0.00087875,             0.00087875,             0.00087875
                     47,                 0.8843,                0.80569,                 1.1792,                 0.7636,                0.70773,                0.77427,                0.54987,                 1.1545,                 1.0859,                 1.2476,              0.0008705,              0.0008705,              0.0008705
                     48,                0.86584,                0.79714,                 1.1761,                0.88437,                0.67488,                0.78496,                0.54535,                 1.2243,                 1.1977,                 1.2735,             0.00086225,             0.00086225,             0.00086225
                     49,                0.89058,                0.78234,                 1.1702,                 0.8082,                0.67488,                0.75065,                0.51598,                 1.1939,                 1.1614,                 1.2993,               0.000854,               0.000854,               0.000854
                     50,                 0.8943,                0.75856,                 1.1774,                 0.8633,                0.68029,                0.78601,                0.54496,                 1.1665,                 1.0398,                  1.262,             0.00084575,             0.00084575,             0.00084575
                     51,                0.85448,                0.76348,                 1.1649,                 0.8246,                 0.7061,                0.79587,                0.58672,                 1.1182,                 1.0017,                 1.2273,              0.0008375,              0.0008375,              0.0008375
                     52,                0.86265,                0.75794,                 1.1488,                0.88131,                0.62587,                0.77451,                0.54671,                 1.2163,                 1.0569,                 1.3032,             0.00082925,             0.00082925,             0.00082925
                     53,                0.83924,                 0.7314,                 1.1444,                0.82293,                0.68425,                0.80512,                0.58256,                 1.1484,                 1.0183,                 1.2429,               0.000821,               0.000821,               0.000821
                     54,                0.85148,                0.75157,                 1.1511,                0.85614,                0.65244,                0.73213,                0.54372,                 1.1426,                 1.1205,                 1.2572,             0.00081275,             0.00081275,             0.00081275
                     55,                0.84548,                0.73146,                 1.1466,                0.88402,                0.58309,                0.74324,                 0.5423,                  1.176,                 1.1724,                 1.2341,              0.0008045,              0.0008045,              0.0008045
                     56,                0.83544,                0.73403,                 1.1395,                0.80414,                0.67362,                0.79117,                0.57134,                 1.1809,                 1.0679,                 1.2491,             0.00079625,             0.00079625,             0.00079625
                     57,                 0.8331,                0.71838,                  1.145,                0.81111,                0.64812,                0.76701,                0.55944,                 1.1323,                 1.1753,                 1.2405,               0.000788,               0.000788,               0.000788
                     58,                0.84349,                0.75155,                 1.1416,                0.82903,                0.70241,                0.80413,                0.57585,                 1.1306,                0.98225,                 1.2457,             0.00077975,             0.00077975,             0.00077975
                     59,                0.81466,                0.69465,                 1.1376,                0.76999,                0.70474,                0.79809,                0.58033,                 1.1305,                 1.0436,                 1.2624,              0.0007715,              0.0007715,              0.0007715
                     60,                 0.8139,                0.71166,                 1.1366,                0.85096,                0.66503,                0.77595,                0.55685,                  1.138,                 1.0812,                 1.2538,             0.00076325,             0.00076325,             0.00076325
                     61,                0.83587,                0.73562,                 1.1382,                0.82352,                0.66289,                0.79458,                0.57262,                 1.1477,                0.99295,                 1.2384,               0.000755,               0.000755,               0.000755
                     62,                0.83188,                0.72676,                 1.1395,                0.76711,                0.67391,                 0.7531,                0.54193,                 1.1036,                 1.3189,                 1.2376,             0.00074675,             0.00074675,             0.00074675
                     63,                0.81946,                0.68828,                 1.1214,                 0.8727,                0.69535,                0.81586,                0.58937,                  1.111,                 1.0011,                 1.2056,              0.0007385,              0.0007385,              0.0007385
                     64,                0.80842,                0.69975,                 1.1205,                0.86102,                0.64541,                0.79249,                0.57216,                 1.1309,                 1.1192,                 1.2416,             0.00073025,             0.00073025,             0.00073025
                     65,                0.79822,                0.70109,                 1.1253,                 0.8685,                0.67299,                0.80762,                 0.5833,                 1.1168,                 1.0059,                 1.2234,               0.000722,               0.000722,               0.000722
                     66,                0.80745,                0.67569,                 1.1206,                0.87984,                0.65939,                0.79839,                0.57816,                 1.1411,                 1.1037,                 1.2599,             0.00071375,             0.00071375,             0.00071375
                     67,                0.80172,                0.66946,                  1.117,                0.91668,                0.65658,                0.81166,                0.57356,                 1.2555,                 1.0177,                 1.3032,              0.0007055,              0.0007055,              0.0007055
                     68,                0.80841,                0.68399,                 1.1163,                0.89762,                   0.65,                0.78634,                0.58378,                  1.146,                 1.0789,                 1.2635,             0.00069725,             0.00069725,             0.00069725
                     69,                0.78634,                0.66815,                 1.1135,                0.79973,                0.70396,                0.79704,                0.59749,                   1.15,                  1.058,                 1.2233,               0.000689,               0.000689,               0.000689
                     70,                0.78746,                0.66029,                 1.1166,                0.86892,                0.65314,                0.77138,                0.56135,                 1.1503,                 1.0884,                 1.2625,             0.00068075,             0.00068075,             0.00068075
                     71,                  0.788,                0.67782,                 1.1139,                0.83739,                 0.6971,                0.77698,                0.56601,                 1.0978,                 1.0778,                  1.256,              0.0006725,              0.0006725,              0.0006725
                     72,                0.75826,                0.64796,                  1.099,                0.80443,                 0.6785,                 0.7834,                0.56739,                 1.1621,                 1.2527,                 1.2525,             0.00066425,             0.00066425,             0.00066425
                     73,                0.75709,                0.64026,                 1.1126,                0.83586,                0.71191,                0.79123,                0.56933,                 1.1668,                 1.1595,                 1.2594,               0.000656,               0.000656,               0.000656
                     74,                0.77516,                0.64364,                 1.1023,                0.81061,                0.72752,                0.78652,                0.55436,                 1.1445,                 1.0826,                 1.2519,             0.00064775,             0.00064775,             0.00064775
                     75,                 0.7707,                0.62546,                 1.1108,                0.75807,                0.71688,                0.77959,                0.54585,                 1.1958,                 1.0268,                 1.2481,              0.0006395,              0.0006395,              0.0006395
                     76,                0.76302,                0.62826,                 1.0968,                 0.8305,                0.70679,                0.77566,                0.56864,                 1.1627,                 1.0429,                 1.2521,             0.00063125,             0.00063125,             0.00063125
                     77,                0.75901,                0.63993,                 1.0961,                0.77623,                0.71449,                0.77579,                0.54737,                 1.1735,                 1.0514,                  1.301,               0.000623,               0.000623,               0.000623
                     78,                0.77639,                0.65324,                  1.094,                0.75567,                 0.7183,                0.77309,                0.55268,                 1.1286,                 1.0892,                 1.2387,             0.00061475,             0.00061475,             0.00061475
                     79,                0.75183,                0.62028,                  1.101,                0.79523,                0.72947,                0.77884,                0.56867,                 1.1491,                 1.0378,                 1.2407,              0.0006065,              0.0006065,              0.0006065
                     80,                0.73165,                0.62126,                 1.0856,                0.78906,                 0.7601,                0.80399,                0.59132,                 1.1139,                 1.0688,                  1.222,             0.00059825,             0.00059825,             0.00059825
                     81,                0.73655,                0.60928,                 1.0941,                0.84068,                 0.6715,                0.79059,                0.57965,                 1.1345,                 1.0388,                 1.2251,                0.00059,                0.00059,                0.00059
                     82,                0.75396,                0.62555,                 1.0943,                0.80344,                0.74783,                0.82163,                 0.5721,                 1.1714,                 1.0162,                 1.2541,             0.00058175,             0.00058175,             0.00058175
                     83,                0.74916,                 0.6207,                 1.0912,                0.83595,                0.75464,                0.84464,                0.60512,                 1.1757,                0.94569,                 1.2379,              0.0005735,              0.0005735,              0.0005735
                     84,                0.72761,                0.57541,                 1.0843,                0.80822,                0.79444,                0.83423,                0.60563,                 1.1229,                0.95106,                 1.2189,             0.00056525,             0.00056525,             0.00056525
                     85,                0.73426,                0.61325,                 1.0868,                0.88114,                  0.657,                0.77291,                0.57127,                 1.1707,                 1.0656,                 1.2155,               0.000557,               0.000557,               0.000557
                     86,                0.71577,                0.59415,                 1.0756,                0.84621,                0.71615,                0.80643,                0.59285,                 1.1443,                0.97646,                 1.2277,             0.00054875,             0.00054875,             0.00054875
                     87,                0.71862,                0.60212,                 1.0691,                0.79649,                 0.7372,                0.80904,                0.57579,                  1.154,                 1.0373,                 1.2423,              0.0005405,              0.0005405,              0.0005405
                     88,                0.71169,                0.58207,                 1.0734,                0.76496,                0.71159,                0.78909,                 0.5676,                 1.1476,                 1.0454,                 1.2477,             0.00053225,             0.00053225,             0.00053225
                     89,                0.72689,                0.58523,                 1.0789,                0.82543,                 0.7146,                0.77566,                0.56559,                 1.1636,                 1.0974,                 1.2735,               0.000524,               0.000524,               0.000524
                     90,                0.69612,                0.56641,                 1.0649,                  0.794,                0.75845,                 0.8034,                 0.5986,                 1.1293,                 1.0163,                 1.2309,             0.00051575,             0.00051575,             0.00051575
                     91,                 0.7187,                0.59751,                 1.0745,                0.78347,                0.73012,                0.79241,                0.55679,                 1.2121,                 1.0585,                 1.2904,              0.0005075,              0.0005075,              0.0005075
                     92,                0.70584,                0.57902,                 1.0732,                0.68016,                0.77615,                0.78153,                0.54871,                 1.1834,                 1.1094,                 1.2583,             0.00049925,             0.00049925,             0.00049925
                     93,                0.71245,                0.57883,                 1.0775,                0.76655,                0.76367,                0.81271,                0.59048,                 1.1581,                0.98101,                 1.2465,               0.000491,               0.000491,               0.000491
                     94,                 0.6952,                0.56292,                 1.0668,                0.79327,                0.72947,                0.80089,                0.57407,                 1.2148,                 1.0648,                 1.2618,             0.00048275,             0.00048275,             0.00048275
                     95,                0.68778,                 0.5509,                 1.0608,                0.83678,                0.74831,                0.81559,                0.60832,                 1.1282,                0.94567,                 1.2221,              0.0004745,              0.0004745,              0.0004745
                     96,                0.69765,                0.55841,                 1.0672,                0.80519,                0.75045,                0.82534,                0.59413,                 1.1625,                 0.9468,                 1.2069,             0.00046625,             0.00046625,             0.00046625
                     97,                 0.6915,                  0.572,                 1.0689,                0.76056,                0.73501,                 0.7715,                0.56742,                 1.1565,                 1.0519,                 1.1985,               0.000458,               0.000458,               0.000458
                     98,                0.70096,                0.55813,                 1.0632,                 0.8166,                0.74334,                0.81477,                0.59908,                 1.1428,                0.99447,                 1.1757,             0.00044975,             0.00044975,             0.00044975
                     99,                0.68525,                0.53902,                 1.0606,                0.85861,                 0.6971,                0.80807,                0.58499,                 1.1456,                 1.0177,                 1.2035,              0.0004415,              0.0004415,              0.0004415
                    100,                 0.6917,                0.55666,                 1.0572,                0.80957,                0.72734,                0.79396,                 0.5716,                 1.1559,                0.99729,                 1.2131,             0.00043325,             0.00043325,             0.00043325
                    101,                0.67263,                0.53771,                 1.0583,                 0.8774,                0.69088,                0.82664,                0.59972,                 1.1265,                0.98674,                 1.2024,               0.000425,               0.000425,               0.000425
                    102,                 0.6624,                0.52287,                 1.0373,                0.83387,                 0.6753,                0.82471,                0.58746,                 1.1561,                  1.012,                 1.2196,             0.00041675,             0.00041675,             0.00041675
                    103,                0.66368,                0.51868,                 1.0472,                0.85229,                0.66763,                0.79111,                0.57575,                 1.0729,                 1.0724,                 1.1846,              0.0004085,              0.0004085,              0.0004085
                    104,                0.66141,                0.52601,                 1.0491,                0.85503,                0.73333,                0.81052,                0.59308,                 1.1055,                0.99296,                 1.1852,             0.00040025,             0.00040025,             0.00040025
                    105,                0.65837,                0.53164,                 1.0484,                0.83219,                0.78068,                 0.8238,                0.60275,                 1.1844,                0.97904,                 1.2117,               0.000392,               0.000392,               0.000392
                    106,                0.67837,                0.54117,                   1.06,                0.85767,                0.72584,                 0.8042,                0.59449,                 1.1029,                0.89737,                 1.2025,             0.00038375,             0.00038375,             0.00038375
                    107,                0.64363,                0.49677,                 1.0435,                0.87956,                0.69324,                0.79667,                0.57204,                   1.16,                 1.0317,                 1.2504,              0.0003755,              0.0003755,              0.0003755
                    108,                 0.6643,                 0.5287,                 1.0525,                0.85396,                0.74444,                0.82088,                0.60625,                 1.1239,                 0.9769,                 1.1972,             0.00036725,             0.00036725,             0.00036725
                    109,                0.64777,                0.52304,                 1.0455,                0.88467,                0.71445,                0.81845,                 0.6124,                 1.0993,                  0.963,                 1.2299,               0.000359,               0.000359,               0.000359
                    110,                0.65491,                0.53001,                 1.0492,                0.88699,                0.74238,                0.82376,                0.60386,                 1.1332,                0.95326,                 1.2098,             0.00035075,             0.00035075,             0.00035075
                    111,                0.64802,                0.50406,                 1.0415,                0.80599,                0.78068,                0.82192,                0.60479,                 1.1095,                 1.0237,                 1.2146,              0.0003425,              0.0003425,              0.0003425
                    112,                0.65338,                0.52377,                 1.0457,                0.83654,                0.75987,                0.82799,                0.59342,                 1.0934,                0.94553,                 1.2152,             0.00033425,             0.00033425,             0.00033425
                    113,                0.63887,                0.51406,                 1.0401,                0.87673,                0.73703,                0.81672,                0.59062,                 1.1289,                 1.0043,                 1.2421,               0.000326,               0.000326,               0.000326
                    114,                0.64136,                0.51673,                 1.0434,                0.83604,                0.76739,                0.83653,                0.61275,                 1.1369,                0.91836,                  1.258,             0.00031775,             0.00031775,             0.00031775
                    115,                0.62463,                0.49783,                  1.031,                0.83404,                0.73677,                 0.8037,                0.58653,                 1.1243,                0.98968,                 1.2205,              0.0003095,              0.0003095,              0.0003095
                    116,                0.63154,                0.49193,                 1.0306,                 0.8528,                 0.7455,                0.80324,                  0.575,                 1.1427,                0.99531,                 1.2488,             0.00030125,             0.00030125,             0.00030125
                    117,                 0.6133,                0.46976,                 1.0182,                0.86819,                0.74156,                0.82366,                0.59448,                 1.1558,                 1.0485,                 1.2274,               0.000293,               0.000293,               0.000293
                    118,                0.62327,                0.48589,                 1.0182,                0.86871,                0.72609,                0.80314,                 0.5763,                  1.123,                 1.0645,                 1.2308,             0.00028475,             0.00028475,             0.00028475
                    119,                0.61277,                0.48788,                 1.0249,                0.86464,                0.71308,                 0.8125,                0.58556,                 1.1717,                 1.0492,                 1.2424,              0.0002765,              0.0002765,              0.0002765
                    120,                0.62702,                0.49624,                 1.0307,                0.84707,                0.71998,                0.80966,                0.58522,                 1.1543,                0.98638,                 1.2435,             0.00026825,             0.00026825,             0.00026825
                    121,                0.60997,                0.47801,                 1.0247,                0.83487,                0.72848,                0.80386,                0.59911,                 1.1319,                0.98711,                 1.1983,                0.00026,                0.00026,                0.00026
                    122,                0.63581,                0.50937,                 1.0387,                0.80901,                0.77343,                0.81037,                 0.5949,                 1.1353,                0.95305,                 1.2314,             0.00025175,             0.00025175,             0.00025175
                    123,                0.62783,                0.48369,                 1.0222,                0.80861,                0.73649,                0.80722,                0.59184,                 1.1224,                0.95677,                 1.2116,              0.0002435,              0.0002435,              0.0002435
                    124,                0.61696,                0.47945,                 1.0243,                0.84633,                0.71294,                0.81735,                0.59574,                 1.1066,                0.94103,                 1.2197,             0.00023525,             0.00023525,             0.00023525
                    125,                0.60755,                0.46933,                 1.0189,                0.79066,                0.73558,                0.79239,                0.58588,                  1.122,                0.92818,                 1.1896,               0.000227,               0.000227,               0.000227
                    126,                0.59577,                0.47325,                 1.0188,                0.81422,                0.76957,                 0.8295,                0.60001,                 1.1448,                 1.0365,                 1.2364,             0.00021875,             0.00021875,             0.00021875
                    127,                0.59635,                0.46634,                 1.0096,                0.86289,                0.68261,                0.80244,                0.58814,                   1.16,                  1.022,                 1.2453,              0.0002105,              0.0002105,              0.0002105
                    128,                0.59811,                0.47497,                 1.0187,                0.85775,                0.74783,                0.81648,                0.59564,                 1.1428,                 1.0136,                 1.2707,             0.00020225,             0.00020225,             0.00020225
                    129,                0.57993,                0.46487,                 1.0071,                0.84879,                 0.6715,                0.79472,                0.58773,                 1.1247,                 1.0422,                 1.2122,               0.000194,               0.000194,               0.000194
                    130,                0.60409,                0.46643,                 1.0198,                0.82671,                0.74139,                0.81016,                0.61125,                 1.0933,                0.97668,                 1.1784,             0.00018575,             0.00018575,             0.00018575
                    131,                0.58153,                0.45704,                 1.0002,                0.82299,                0.72525,                 0.7984,                0.58728,                 1.1029,                 1.0505,                 1.1985,              0.0001775,              0.0001775,              0.0001775
                    132,                0.58264,                0.45121,                 1.0136,                0.85247,                0.72947,                0.81338,                0.59365,                  1.114,                0.98791,                 1.2038,             0.00016925,             0.00016925,             0.00016925
                    133,                0.58461,                0.47052,                 1.0181,                0.82142,                0.71157,                0.79629,                  0.589,                 1.1445,                0.98678,                 1.2384,               0.000161,               0.000161,               0.000161
                    134,                0.58509,                 0.4675,                 1.0095,                0.78217,                0.73824,                0.79181,                0.58465,                 1.1159,                 1.0606,                 1.2201,             0.00015275,             0.00015275,             0.00015275
                    135,                0.57349,                0.43759,                 1.0156,                0.77396,                0.74783,                0.80503,                0.60689,                 1.1334,                 1.0075,                 1.2203,              0.0001445,              0.0001445,              0.0001445
                    136,                0.57041,                0.42987,                 1.0025,                0.76766,                0.74807,                0.80036,                0.59434,                 1.1286,                 1.0028,                 1.2092,             0.00013625,             0.00013625,             0.00013625
                    137,                0.56474,                0.44176,                 1.0043,                0.80394,                0.73295,                0.80845,                0.59344,                 1.1376,                0.98903,                  1.212,               0.000128,               0.000128,               0.000128
                    138,                0.56249,                0.43897,                 1.0014,                0.81094,                0.75132,                0.79184,                0.58549,                 1.1321,                 1.0328,                  1.208,             0.00011975,             0.00011975,             0.00011975
                    139,                0.56798,                0.44353,                 1.0103,                0.83101,                0.72727,                0.79023,                0.58792,                 1.1421,                 1.0438,                 1.2149,              0.0001115,              0.0001115,              0.0001115
                    140,                0.54945,                0.43486,                0.99601,                  0.832,                0.68338,                0.77765,                0.57115,                 1.1283,                  1.139,                 1.2191,             0.00010325,             0.00010325,             0.00010325
                    141,                0.48836,                0.32931,                0.95061,                0.82193,                0.70637,                0.78062,                0.58279,                 1.1626,                0.99503,                 1.2699,                9.5e-05,                9.5e-05,                9.5e-05
                    142,                0.47832,                0.30828,                0.93986,                0.80185,                0.71227,                0.79715,                0.60079,                 1.1763,                0.97102,                  1.287,              8.675e-05,              8.675e-05,              8.675e-05
                    143,                0.46373,                 0.2959,                 0.9431,                0.78341,                0.75054,                0.80412,                0.60562,                 1.1444,                0.92406,                 1.2713,               7.85e-05,               7.85e-05,               7.85e-05
                    144,                0.45815,                0.28891,                0.94125,                0.85561,                0.69097,                0.80032,                0.59646,                 1.1403,                0.98027,                 1.2602,              7.025e-05,              7.025e-05,              7.025e-05
                    145,                0.45044,                0.29468,                0.93288,                0.86723,                0.69298,                0.80944,                 0.6002,                 1.1588,                0.98769,                 1.2542,                6.2e-05,                6.2e-05,                6.2e-05
                    146,                0.45602,                0.28911,                0.94072,                0.83521,                0.71546,                0.80575,                0.60138,                 1.1479,                0.98791,                 1.2507,              5.375e-05,              5.375e-05,              5.375e-05
                    147,                0.45112,                0.29077,                0.92788,                0.83656,                0.71125,                0.79794,                0.59467,                 1.1508,                 1.0154,                 1.2606,               4.55e-05,               4.55e-05,               4.55e-05
                    148,                0.45005,                0.28936,                0.92789,                0.86467,                0.68094,                0.81124,                0.60273,                 1.1334,                0.99481,                 1.2618,              3.725e-05,              3.725e-05,              3.725e-05
                    149,                0.43352,                0.27903,                0.92776,                0.85896,                0.69363,                 0.8174,                0.60411,                 1.1309,                0.98626,                 1.2588,                2.9e-05,                2.9e-05,                2.9e-05
                    150,                 0.4463,                0.28917,                0.92563,                  0.888,                0.68965,                0.80881,                0.60337,                 1.1382,                0.98807,                 1.2573,              2.075e-05,              2.075e-05,              2.075e-05
