                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                0.69185,                0.57882,                 1.0811,                0.60906,                 0.6325,                0.64291,                0.46929,                 1.0024,                 2.2146,                 1.3279,              0.0005735,              0.0005735,              0.0005735
                     84,                0.70677,                0.56328,                 1.0797,                0.72017,                0.61113,                0.72448,                0.54277,                0.97228,                 1.6103,                 1.3394,             0.00056525,             0.00056525,             0.00056525
                     85,                0.69896,                0.55767,                 1.0771,                 0.6349,                0.69049,                0.67128,                0.50369,                   0.97,                 1.9022,                 1.3377,               0.000557,               0.000557,               0.000557
                     86,                0.68991,                0.55891,                  1.074,                0.60502,                0.64837,                0.63128,                0.46922,                 1.0117,                 2.2509,                 1.3589,             0.00054875,             0.00054875,             0.00054875
                     87,                0.67855,                0.56051,                 1.0664,                0.61494,                0.60414,                0.68135,                0.49764,                0.98988,                 1.8132,                 1.3658,              0.0005405,              0.0005405,              0.0005405
                     88,                0.67913,                0.55457,                 1.0654,                0.63868,                0.61142,                0.69906,                 0.5155,                0.99489,                 1.7724,                 1.3593,             0.00053225,             0.00053225,             0.00053225
                     89,                0.66795,                0.53682,                 1.0606,                0.71005,                0.60217,                0.70796,                0.50713,                  1.035,                 1.6641,                 1.4067,               0.000524,               0.000524,               0.000524
                     90,                0.67124,                0.52801,                  1.075,                0.64054,                0.66824,                0.70049,                0.51352,                 1.0168,                 2.1168,                 1.3714,             0.00051575,             0.00051575,             0.00051575
                     91,                0.67024,                0.52552,                  1.069,                0.70593,                0.67711,                0.72128,                0.52396,                0.99188,                 1.5284,                 1.3484,              0.0005075,              0.0005075,              0.0005075
                     92,                0.64819,                 0.5119,                 1.0608,                0.62293,                0.72927,                0.71749,                0.52682,                0.97496,                 2.1094,                 1.3085,             0.00049925,             0.00049925,             0.00049925
                     93,                0.65639,                0.54499,                 1.0516,                0.63288,                0.71717,                0.73127,                0.52511,                 1.0421,                 1.7648,                 1.4126,               0.000491,               0.000491,               0.000491
                     94,                0.66909,                0.53964,                 1.0656,                0.72656,                0.57578,                0.69273,                0.50267,                 1.0191,                 1.8516,                 1.4153,             0.00048275,             0.00048275,             0.00048275
                     95,                0.64502,                0.50536,                 1.0532,                0.66159,                0.58698,                0.63833,                0.46803,                 1.0047,                 2.0337,                 1.4092,              0.0004745,              0.0004745,              0.0004745
                     96,                0.64803,                  0.518,                 1.0507,                 0.7266,                0.68009,                0.73582,                  0.539,                0.98576,                 1.6488,                 1.3722,             0.00046625,             0.00046625,             0.00046625
                     97,                0.64552,                0.52761,                 1.0443,                0.68324,                0.65823,                0.72348,                0.53598,                 1.0061,                 1.9394,                 1.3816,               0.000458,               0.000458,               0.000458
                     98,                0.65745,                0.53388,                 1.0523,                0.64664,                0.67346,                 0.7099,                0.52049,                 1.0149,                 2.1904,                 1.4017,             0.00044975,             0.00044975,             0.00044975
                     99,                0.65158,                 0.5241,                  1.052,                0.66351,                0.65851,                0.69452,                0.51773,                0.99726,                 1.8227,                 1.3811,              0.0004415,              0.0004415,              0.0004415
                    100,                0.63642,                0.51466,                 1.0427,                0.64398,                0.70787,                0.71397,                0.52927,                0.98484,                 1.7484,                 1.3909,             0.00043325,             0.00043325,             0.00043325
                    101,                0.63492,                0.51382,                 1.0478,                0.65607,                0.63562,                0.72037,                0.53886,                 0.9848,                 2.1916,                 1.3492,               0.000425,               0.000425,               0.000425
                    102,                0.65449,                0.50871,                 1.0488,                0.60883,                0.68433,                0.70647,                0.52499,                 1.0038,                 1.8491,                 1.3789,             0.00041675,             0.00041675,             0.00041675
                    103,                0.62364,                0.50982,                 1.0394,                0.65829,                0.61277,                0.63797,                0.47139,                 1.0084,                 2.3344,                   1.37,              0.0004085,              0.0004085,              0.0004085
                    104,                0.62609,                0.50307,                 1.0485,                0.63118,                0.58011,                0.66179,                0.48728,                 1.0048,                 2.0845,                  1.347,             0.00040025,             0.00040025,             0.00040025
                    105,                0.61349,                0.49233,                 1.0355,                0.64878,                0.64349,                 0.6418,                0.46159,                 1.0011,                 1.9541,                  1.387,               0.000392,               0.000392,               0.000392
                    106,                0.61859,                0.51005,                 1.0303,                0.60234,                0.67141,                0.67863,                  0.501,                0.99018,                 2.1895,                 1.3398,             0.00038375,             0.00038375,             0.00038375
                    107,                 0.6297,                0.50189,                 1.0298,                 0.5797,                0.66952,                0.64249,                0.47662,                0.98185,                  2.253,                  1.347,              0.0003755,              0.0003755,              0.0003755
                    108,                0.64589,                0.52312,                 1.0557,                0.60563,                0.72331,                0.67863,                0.50161,                 0.9626,                 1.6408,                 1.3185,             0.00036725,             0.00036725,             0.00036725
                    109,                0.58221,                0.45073,                 1.0242,                0.66688,                0.64215,                0.71814,                0.52483,                0.98231,                 1.5859,                 1.3445,               0.000359,               0.000359,               0.000359
                    110,                0.61914,                  0.494,                 1.0429,                0.59989,                 0.6711,                0.67823,                 0.4909,                0.97887,                 1.7811,                 1.3515,             0.00035075,             0.00035075,             0.00035075
                    111,                0.59361,                0.47269,                 1.0273,                0.60137,                0.65369,                 0.6876,                0.51488,                 0.9656,                 2.1566,                  1.346,              0.0003425,              0.0003425,              0.0003425
                    112,                0.58717,                0.47772,                 1.0221,                0.66935,                0.54444,                  0.656,                0.49013,                0.97754,                 2.1949,                 1.3581,             0.00033425,             0.00033425,             0.00033425
                    113,                0.60147,                0.48842,                 1.0243,                0.62001,                0.65007,                0.65152,                0.48746,                0.97521,                 1.9992,                 1.3446,               0.000326,               0.000326,               0.000326
                    114,                0.59935,                 0.4706,                 1.0363,                0.62526,                0.63418,                0.69388,                0.51118,                0.97756,                 1.6427,                 1.3454,             0.00031775,             0.00031775,             0.00031775
                    115,                0.60031,                0.47231,                 1.0299,                0.63796,                0.67021,                0.70444,                0.51899,                 1.0188,                 1.9309,                 1.4289,              0.0003095,              0.0003095,              0.0003095
                    116,                0.59576,                0.48083,                 1.0229,                0.75764,                0.60083,                0.72992,                0.54173,                0.97422,                  1.635,                 1.3436,             0.00030125,             0.00030125,             0.00030125
                    117,                 0.5842,                0.45188,                 1.0284,                0.70997,                0.56305,                0.70661,                0.52686,                 1.0046,                 1.7712,                 1.3672,               0.000293,               0.000293,               0.000293
                    118,                0.58205,                0.45905,                 1.0151,                0.69101,                0.66905,                0.72247,                0.54055,                0.98351,                 1.6697,                 1.3576,             0.00028475,             0.00028475,             0.00028475
                    119,                 0.5748,                0.45808,                 1.0139,                0.64151,                0.71461,                0.73375,                0.54846,                0.94428,                 1.5889,                 1.3226,              0.0002765,              0.0002765,              0.0002765
                    120,                0.57269,                0.45242,                 1.0216,                0.72071,                0.61455,                0.71017,                0.53301,                 0.9355,                 1.7551,                 1.3076,             0.00026825,             0.00026825,             0.00026825
                    121,                0.58186,                0.44608,                 1.0218,                 0.6155,                0.58647,                0.66998,                0.50544,                0.96354,                 2.3842,                 1.3362,                0.00026,                0.00026,                0.00026
                    122,                0.56525,                0.44242,                 1.0142,                0.62658,                0.61722,                0.71431,                0.53147,                0.96403,                 2.2315,                  1.337,             0.00025175,             0.00025175,             0.00025175
                    123,                0.55957,                0.43992,                 1.0125,                0.68981,                0.62096,                0.71336,                0.53623,                0.94689,                 1.7856,                 1.3191,              0.0002435,              0.0002435,              0.0002435
                    124,                0.56873,                0.45437,                 1.0097,                0.75584,                0.59305,                0.73303,                0.54512,                0.95724,                 1.6809,                 1.3313,             0.00023525,             0.00023525,             0.00023525
                    125,                0.56412,                0.43446,                 1.0086,                0.66042,                0.67723,                0.70609,                0.53078,                0.93026,                 1.9549,                 1.3214,               0.000227,               0.000227,               0.000227
                    126,                0.56793,                0.45009,                 1.0183,                0.65472,                0.61457,                0.70009,                0.52609,                0.93919,                 1.9246,                 1.3178,             0.00021875,             0.00021875,             0.00021875
                    127,                0.57013,                0.44162,                 1.0108,                0.69806,                0.63212,                0.72729,                0.54295,                 0.9242,                 1.7242,                 1.3067,              0.0002105,              0.0002105,              0.0002105
                    128,                0.55426,                0.42773,                 1.0052,                0.63099,                0.67431,                0.70382,                 0.5246,                0.94965,                 1.7959,                 1.3271,             0.00020225,             0.00020225,             0.00020225
                    129,                0.56314,                0.42473,                 1.0119,                0.69816,                0.63939,                 0.7212,                0.53051,                0.95113,                 1.6129,                 1.3285,               0.000194,               0.000194,               0.000194
                    130,                0.57048,                 0.4349,                 1.0045,                0.69678,                0.60576,                0.73896,                0.55562,                 0.9385,                 1.6641,                 1.3485,             0.00018575,             0.00018575,             0.00018575
                    131,                0.54578,                0.42224,                 1.0124,                0.65812,                0.62677,                0.70913,                0.53752,                 0.9339,                 1.8495,                 1.3349,              0.0001775,              0.0001775,              0.0001775
                    132,                0.55447,                0.42784,                 1.0096,                 0.7461,                 0.5961,                0.75287,                0.56459,                0.92328,                  1.566,                 1.3013,             0.00016925,             0.00016925,             0.00016925
                    133,                0.55412,                 0.4467,                 1.0093,                0.61919,                 0.7266,                0.72268,                0.54628,                0.92509,                 1.7688,                 1.3235,               0.000161,               0.000161,               0.000161
                    134,                0.53333,                0.41653,                 0.9968,                0.71071,                0.59278,                0.73396,                0.55015,                 0.9556,                 1.7684,                 1.3364,             0.00015275,             0.00015275,             0.00015275
                    135,                0.53756,                 0.4151,                 1.0011,                0.64186,                0.67142,                 0.7066,                0.52258,                 0.9588,                 1.7958,                 1.3487,              0.0001445,              0.0001445,              0.0001445
                    136,                0.54169,                0.41801,                0.99742,                0.63106,                0.67684,                 0.7206,                0.53434,                0.95173,                  1.886,                 1.3419,             0.00013625,             0.00013625,             0.00013625
                    137,                0.54025,                0.42418,                 1.0137,                0.65429,                0.70707,                0.75932,                0.56343,                0.94567,                 1.6728,                 1.3164,               0.000128,               0.000128,               0.000128
                    138,                0.52865,                0.40637,                 1.0037,                0.66189,                0.73937,                 0.7469,                0.55548,                0.93879,                 1.6374,                 1.3411,             0.00011975,             0.00011975,             0.00011975
                    139,                0.52795,                 0.4127,                0.99611,                0.64554,                 0.7127,                 0.7301,                0.54274,                 0.9478,                 1.7729,                 1.3454,              0.0001115,              0.0001115,              0.0001115
                    140,                0.53106,                0.40502,                0.99706,                0.64242,                0.67524,                0.72132,                0.54032,                0.93932,                 1.8104,                 1.3293,             0.00010325,             0.00010325,             0.00010325
                    141,                0.44309,                0.30007,                0.94833,                0.67094,                 0.6105,                0.64407,                0.47234,                0.97844,                 2.0996,                 1.3638,                9.5e-05,                9.5e-05,                9.5e-05
                    142,                0.42541,                0.28249,                0.91995,                0.64558,                0.69244,                0.66509,                0.48747,                0.96351,                 1.9398,                 1.3663,              8.675e-05,              8.675e-05,              8.675e-05
                    143,                0.42012,                0.27487,                0.92731,                0.64933,                0.71455,                0.68898,                0.51272,                 0.9424,                 1.8429,                 1.3576,               7.85e-05,               7.85e-05,               7.85e-05
                    144,                0.41307,                0.26424,                0.92689,                0.66006,                0.72385,                0.69856,                  0.513,                0.96137,                 1.7735,                  1.371,              7.025e-05,              7.025e-05,              7.025e-05
                    145,                0.40547,                0.26163,                0.92696,                 0.6975,                0.65012,                0.69225,                0.51238,                0.95089,                 1.6692,                 1.3746,                6.2e-05,                6.2e-05,                6.2e-05
                    146,                0.40114,                0.26405,                0.91933,                0.68212,                0.67844,                0.69827,                0.52104,                0.93378,                 1.7279,                 1.3531,              5.375e-05,              5.375e-05,              5.375e-05
                    147,                  0.411,                0.26677,                0.91881,                0.64951,                0.72979,                0.71024,                0.52209,                 0.9427,                 1.7302,                 1.3638,               4.55e-05,               4.55e-05,               4.55e-05
                    148,                0.39814,                0.25449,                0.91924,                0.65087,                0.72764,                0.71691,                0.52703,                0.93088,                 1.7395,                 1.3512,              3.725e-05,              3.725e-05,              3.725e-05
                    149,                0.38988,                0.25363,                 0.9128,                0.65365,                0.72919,                0.71125,                0.52161,                0.93471,                 1.8003,                 1.3466,                2.9e-05,                2.9e-05,                2.9e-05
                    150,                0.38941,                0.24857,                0.91523,                0.65105,                0.72885,                0.70271,                0.51923,                0.93183,                 1.8253,                 1.3505,              2.075e-05,              2.075e-05,              2.075e-05
