                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                 1.4419,                 1.8413,                 2.0614,                0.13723,                0.70206,                0.28822,                0.16294,                 1.5786,                 3.7024,                 2.4032,              0.0010438,              0.0010438,              0.0010438
                     27,                 1.4594,                 1.8283,                 2.0598,                0.09801,                0.83298,                0.32262,                0.18754,                 1.5525,                 3.5331,                 2.3974,              0.0010355,              0.0010355,              0.0010355
                     28,                 1.4251,                 1.7817,                 2.0303,                0.09518,                0.83007,                  0.364,                0.23219,                 1.4829,                 3.3236,                 2.2936,              0.0010273,              0.0010273,              0.0010273
                     29,                 1.4196,                 1.7569,                 2.0278,                0.64078,                0.16853,                 0.3393,                0.19729,                 1.5346,                 3.6986,                 2.3264,               0.001019,               0.001019,               0.001019
                     30,                 1.3938,                 1.7289,                 1.9907,                0.63631,                   0.26,                0.30266,                 0.1714,                 1.5265,                 3.7573,                  2.366,              0.0010107,              0.0010107,              0.0010107
                     31,                 1.3794,                 1.6855,                 1.9853,                0.17915,                0.77397,                0.42419,                0.24036,                 1.5362,                 3.4625,                 2.3538,              0.0010025,              0.0010025,              0.0010025
                     32,                 1.3929,                  1.707,                 1.9772,                0.35293,                0.46847,                0.30497,                0.17208,                 1.4818,                 3.4189,                 2.2969,             0.00099425,             0.00099425,             0.00099425
                     33,                 1.3476,                 1.6522,                 1.9533,                0.12353,                0.87362,                0.38156,                0.23668,                 1.4441,                 3.6213,                 2.2998,               0.000986,               0.000986,               0.000986
                     34,                 1.3713,                 1.6574,                 1.9661,                0.15629,                0.84106,                0.36252,                0.19848,                  1.485,                 3.4114,                  2.283,             0.00097775,             0.00097775,             0.00097775
                     35,                 1.3461,                   1.62,                  1.945,                0.19153,                0.86652,                0.41899,                0.26505,                 1.3657,                 3.3031,                 2.2023,              0.0009695,              0.0009695,              0.0009695
                     36,                 1.3555,                 1.6409,                 1.9604,                 0.1261,                0.87943,                 0.3607,                0.22971,                   1.35,                 3.4125,                 2.1348,             0.00096125,             0.00096125,             0.00096125
                     37,                 1.3707,                 1.6038,                  1.932,                0.17166,                0.86525,                0.46721,                0.29511,                 1.4172,                 3.3242,                 2.2391,               0.000953,               0.000953,               0.000953
                     38,                 1.3224,                 1.5853,                 1.9104,                0.79618,                0.15986,                0.43383,                0.27261,                 1.3725,                 3.4677,                 2.1964,             0.00094475,             0.00094475,             0.00094475
                     39,                  1.328,                 1.5825,                 1.9242,                0.18365,                0.85426,                0.47969,                0.30305,                 1.3333,                 3.2278,                 2.1897,              0.0009365,              0.0009365,              0.0009365
                     40,                 1.3167,                 1.5416,                 1.8929,                0.38394,                0.57375,                0.44423,                0.27744,                  1.342,                 3.3441,                 2.1395,             0.00092825,             0.00092825,             0.00092825
                     41,                 1.2882,                 1.4906,                 1.8568,                0.44778,                0.44839,                0.42277,                0.26722,                 1.3986,                 3.2355,                  2.208,                0.00092,                0.00092,                0.00092
                     42,                 1.2836,                 1.5139,                 1.8751,                0.49852,                0.49256,                0.50343,                0.30602,                 1.3333,                 3.1881,                  2.151,             0.00091175,             0.00091175,             0.00091175
                     43,                 1.2622,                 1.4537,                 1.8524,                0.47984,                0.40963,                0.39105,                 0.2307,                 1.3906,                 3.3679,                 2.1798,              0.0009035,              0.0009035,              0.0009035
                     44,                  1.283,                  1.492,                 1.8666,                 0.1852,                0.90908,                 0.4462,                 0.2845,                 1.2782,                 3.2818,                 2.0672,             0.00089525,             0.00089525,             0.00089525
                     45,                 1.2631,                 1.4353,                 1.8311,                0.44193,                0.56284,                0.53785,                0.35001,                 1.3269,                 3.1568,                 2.1143,               0.000887,               0.000887,               0.000887
                     46,                 1.2664,                 1.4441,                 1.8359,                0.48174,                0.47965,                0.51034,                0.31076,                 1.3263,                 2.8746,                 2.1448,             0.00087875,             0.00087875,             0.00087875
                     47,                 1.2299,                 1.3914,                 1.8129,                 0.7693,                   0.24,                0.52115,                0.33414,                 1.3155,                  3.103,                 2.0797,              0.0008705,              0.0008705,              0.0008705
                     48,                 1.2336,                 1.3734,                 1.8172,                0.20805,                 0.8978,                0.41198,                0.23395,                 1.3848,                 3.4272,                 2.1575,             0.00086225,             0.00086225,             0.00086225
                     49,                 1.2458,                 1.4332,                 1.8464,                0.36926,                0.45284,                0.42073,                0.27501,                 1.3183,                 3.0617,                 2.1168,               0.000854,               0.000854,               0.000854
                     50,                 1.2122,                 1.3628,                 1.7869,                0.35244,                0.60478,                0.48263,                0.29529,                  1.328,                 3.1506,                 2.1089,             0.00084575,             0.00084575,             0.00084575
                     51,                 1.2154,                 1.3506,                 1.8071,                0.40097,                0.52946,                0.47448,                0.29805,                 1.3181,                 3.1072,                 2.1097,              0.0008375,              0.0008375,              0.0008375
                     52,                 1.2012,                 1.3697,                  1.797,                0.12233,                0.94326,                0.39976,                0.23001,                 1.3749,                 3.3591,                 2.1348,             0.00082925,             0.00082925,             0.00082925
                     53,                  1.251,                 1.3251,                 1.8094,                0.49549,                0.50493,                0.60013,                 0.3562,                 1.3306,                 2.9277,                 2.0443,               0.000821,               0.000821,               0.000821
                     54,                 1.1994,                 1.3458,                 1.7533,                 0.1733,                0.94809,                0.58539,                0.37925,                 1.2314,                 2.9854,                 1.9658,             0.00081275,             0.00081275,             0.00081275
                     55,                 1.1965,                 1.3347,                 1.7947,                0.49202,                0.48697,                 0.5617,                0.35073,                 1.3149,                 2.7789,                 2.0898,              0.0008045,              0.0008045,              0.0008045
                     56,                 1.2068,                 1.3199,                 1.7952,                0.48403,                0.47028,                0.54687,                0.34534,                 1.3385,                 2.8427,                 2.0564,             0.00079625,             0.00079625,             0.00079625
                     57,                 1.1855,                 1.2742,                 1.7676,                0.51237,                0.49635,                0.55743,                 0.3574,                 1.2718,                 2.8548,                 2.0041,               0.000788,               0.000788,               0.000788
                     58,                  1.188,                  1.281,                 1.7571,                 0.1887,                0.90326,                0.56142,                0.37538,                 1.2632,                 2.8761,                 1.9641,             0.00077975,             0.00077975,             0.00077975
                     59,                 1.1549,                 1.2539,                 1.7381,                0.18405,                0.94745,                0.58406,                 0.3638,                 1.2931,                 2.8679,                 2.0311,              0.0007715,              0.0007715,              0.0007715
                     60,                 1.1584,                 1.2404,                 1.7468,                0.51537,                0.49156,                0.61612,                0.39286,                 1.2701,                 2.8221,                 1.9688,             0.00076325,             0.00076325,             0.00076325
                     61,                 1.1449,                 1.2201,                 1.7234,                0.54713,                0.55882,                0.59663,                0.39327,                 1.2221,                 2.6424,                 1.9818,               0.000755,               0.000755,               0.000755
                     62,                 1.1669,                 1.2506,                 1.7375,                0.51621,                0.53748,                0.58455,                0.39091,                 1.1798,                 2.7864,                 1.9582,             0.00074675,             0.00074675,             0.00074675
                     63,                 1.1485,                 1.2523,                 1.7304,                0.50091,                0.51927,                0.59102,                0.37524,                 1.3117,                 2.7927,                 2.0455,              0.0007385,              0.0007385,              0.0007385
                     64,                 1.1482,                 1.2142,                 1.7209,                0.54793,                0.52852,                0.59613,                 0.3963,                 1.2621,                 2.7796,                 1.9944,             0.00073025,             0.00073025,             0.00073025
                     65,                 1.1405,                  1.232,                  1.716,                0.46872,                0.49092,                0.54365,                0.34852,                 1.3281,                 3.1005,                 2.0965,               0.000722,               0.000722,               0.000722
                     66,                 1.1351,                 1.2305,                  1.697,                0.52682,                0.50272,                0.55213,                0.36276,                 1.2489,                 2.8982,                 1.9758,             0.00071375,             0.00071375,             0.00071375
                     67,                 1.1014,                 1.1683,                 1.6879,                0.22087,                0.93681,                0.56346,                0.37756,                 1.2058,                  3.085,                 1.9091,              0.0007055,              0.0007055,              0.0007055
                     68,                  1.108,                 1.1865,                  1.671,                0.51817,                0.55989,                0.59558,                0.39355,                 1.3121,                 2.7889,                 2.0612,             0.00069725,             0.00069725,             0.00069725
                     69,                 1.1054,                  1.192,                 1.6856,                0.51529,                 0.5383,                0.62405,                0.40308,                 1.3071,                 2.7535,                 2.0201,               0.000689,               0.000689,               0.000689
                     70,                 1.1102,                 1.1791,                 1.6944,                0.19747,                 0.9339,                0.56549,                0.36955,                 1.2466,                 2.9527,                 1.9872,             0.00068075,             0.00068075,             0.00068075
                     71,                 1.0883,                 1.1699,                 1.6663,                0.49047,                0.58766,                0.57874,                0.36715,                 1.2591,                 2.9859,                 2.0125,              0.0006725,              0.0006725,              0.0006725
                     72,                 1.1012,                 1.1587,                 1.6681,                0.55335,                0.54348,                 0.6295,                0.42152,                 1.2565,                 2.7024,                 1.9808,             0.00066425,             0.00066425,             0.00066425
                     73,                 1.0814,                 1.1206,                 1.6508,                0.22392,                 0.9339,                0.59409,                 0.4002,                 1.2903,                 2.9814,                 2.0056,               0.000656,               0.000656,               0.000656
                     74,                 1.0995,                 1.1567,                 1.6813,                0.42537,                0.40278,                0.52326,                0.34049,                 1.2465,                 3.0495,                 1.9473,             0.00064775,             0.00064775,             0.00064775
                     75,                 1.0781,                 1.1443,                 1.6631,                0.46808,                0.49991,                0.56221,                0.33911,                 1.2186,                 2.9605,                 1.9925,              0.0006395,              0.0006395,              0.0006395
                     76,                 1.0971,                 1.1221,                 1.6492,                 0.5489,                0.55487,                0.61525,                0.40456,                 1.1967,                 2.7417,                 1.9376,             0.00063125,             0.00063125,             0.00063125
                     77,                 1.0846,                 1.0945,                 1.6496,                0.25681,                0.90262,                0.57513,                 0.3928,                 1.2951,                 2.9091,                 2.0005,               0.000623,               0.000623,               0.000623
                     78,                  1.094,                 1.1212,                 1.6541,                0.54992,                0.51865,                0.63954,                0.42252,                 1.2518,                 2.8209,                 1.9267,             0.00061475,             0.00061475,             0.00061475
                     79,                 1.0906,                 1.1476,                 1.6684,                0.58999,                0.59194,                0.65474,                0.42183,                 1.2516,                 2.6647,                  1.963,              0.0006065,              0.0006065,              0.0006065
                     80,                 1.0795,                 1.1006,                 1.6456,                0.46971,                0.55865,                0.59132,                0.35397,                 1.2905,                 2.9743,                 2.0528,             0.00059825,             0.00059825,             0.00059825
                     81,                 1.0707,                 1.0812,                 1.6477,                0.52541,                0.54115,                0.60539,                0.39827,                 1.2656,                 2.7438,                 1.9583,                0.00059,                0.00059,                0.00059
                     82,                 1.0347,                 1.0677,                 1.6049,                0.52232,                0.54113,                0.61275,                 0.3883,                 1.2894,                 2.8074,                 1.9991,             0.00058175,             0.00058175,             0.00058175
                     83,                 1.0474,                 1.0802,                 1.6154,                0.50121,                0.51451,                0.56271,                0.36661,                 1.2233,                 3.0353,                 1.9243,              0.0005735,              0.0005735,              0.0005735
                     84,                 1.0787,                 1.0685,                 1.6386,                0.58669,                0.52058,                 0.6187,                0.42145,                  1.197,                 2.8506,                 1.9146,             0.00056525,             0.00056525,             0.00056525
                     85,                 1.0656,                 1.0671,                 1.6306,                0.55156,                0.57113,                0.60237,                0.38572,                 1.2374,                 2.8315,                 1.9579,               0.000557,               0.000557,               0.000557
                     86,                 1.0305,                 1.0646,                 1.6118,                0.54869,                  0.577,                0.60394,                0.40434,                 1.1828,                 2.7002,                 1.9264,             0.00054875,             0.00054875,             0.00054875
                     87,                 1.0195,                 1.0514,                 1.5815,                0.54642,                 0.5453,                0.61378,                0.39777,                 1.2014,                  2.744,                 1.9554,              0.0005405,              0.0005405,              0.0005405
                     88,                 1.0442,                 1.0678,                 1.6077,                0.42793,                0.53166,                0.58096,                 0.3897,                  1.154,                 2.8993,                 1.8655,             0.00053225,             0.00053225,             0.00053225
                     89,                 1.0408,                 1.0448,                 1.6039,                0.55235,                0.61529,                0.60237,                0.39852,                 1.2159,                 2.6908,                 1.9885,               0.000524,               0.000524,               0.000524
                     90,                 1.0153,                 1.0594,                 1.5804,                0.53124,                0.54051,                0.61034,                0.40607,                 1.2336,                 2.7689,                 1.9475,             0.00051575,             0.00051575,             0.00051575
                     91,                 1.0127,                 1.0273,                 1.6066,                0.57849,                0.54319,                0.62756,                 0.4082,                 1.2822,                  2.798,                 1.9961,              0.0005075,              0.0005075,              0.0005075
                     92,                 1.0023,                  1.026,                  1.588,                0.42505,                0.76007,                0.62019,                0.41901,                 1.2056,                 2.9278,                 1.9086,             0.00049925,             0.00049925,             0.00049925
                     93,                0.99556,                 1.0045,                 1.5656,                0.51178,                0.58667,                0.60283,                0.40175,                 1.1899,                 2.7262,                  1.957,               0.000491,               0.000491,               0.000491
                     94,                 1.0268,                 1.0404,                 1.5942,                0.57597,                0.55248,                0.60188,                0.41085,                 1.2066,                 2.8209,                 1.8927,             0.00048275,             0.00048275,             0.00048275
                     95,                0.99186,                 1.0059,                 1.5697,                0.50157,                0.57203,                 0.5986,                0.40004,                  1.177,                 2.7889,                 1.8767,              0.0004745,              0.0004745,              0.0004745
                     96,                0.99683,                 1.0217,                 1.5767,                0.52394,                0.49511,                0.56919,                0.37499,                 1.2137,                 2.9436,                 1.9079,             0.00046625,             0.00046625,             0.00046625
                     97,                0.98367,                 1.0045,                 1.5585,                0.53089,                0.50717,                0.62175,                 0.4159,                 1.1562,                 2.9217,                 1.8704,               0.000458,               0.000458,               0.000458
                     98,                0.99464,                0.99411,                 1.5587,                0.47531,                0.53766,                0.56555,                0.38304,                 1.1459,                 2.8508,                 1.8498,             0.00044975,             0.00044975,             0.00044975
                     99,                0.98777,                0.98063,                 1.5677,                0.52785,                0.52683,                0.62323,                 0.4203,                 1.1419,                 2.7753,                 1.8965,              0.0004415,              0.0004415,              0.0004415
                    100,                0.98631,                0.98282,                 1.5693,                0.52864,                0.57782,                0.64915,                 0.4405,                 1.1614,                 2.7585,                  1.869,             0.00043325,             0.00043325,             0.00043325
                    101,                0.98703,                0.97441,                 1.5488,                0.50525,                0.61795,                0.60243,                0.39622,                 1.1935,                 2.6025,                 1.9142,               0.000425,               0.000425,               0.000425
                    102,                0.99222,                0.98234,                  1.567,                0.50697,                0.52406,                0.61852,                0.39983,                 1.1981,                 2.7923,                 1.9271,             0.00041675,             0.00041675,             0.00041675
                    103,                0.97463,                0.95819,                 1.5534,                0.48981,                0.54334,                0.63247,                0.41694,                 1.1643,                 2.9049,                 1.8845,              0.0004085,              0.0004085,              0.0004085
                    104,                0.97468,                0.95753,                 1.5494,                0.51269,                0.54598,                0.60285,                0.39595,                 1.1944,                 2.8718,                 1.9001,             0.00040025,             0.00040025,             0.00040025
                    105,                0.98409,                0.94513,                 1.5513,                0.58353,                0.51659,                0.60694,                0.41003,                 1.2017,                 2.7569,                 1.9442,               0.000392,               0.000392,               0.000392
                    106,                 0.9456,                0.95774,                 1.5241,                0.55634,                0.56467,                0.64188,                0.43482,                 1.1628,                 2.8424,                 1.8858,             0.00038375,             0.00038375,             0.00038375
                    107,                0.97533,                0.94451,                 1.5219,                0.52087,                0.47218,                0.59565,                 0.3991,                 1.1405,                 3.0913,                 1.8548,              0.0003755,              0.0003755,              0.0003755
                    108,                0.98901,                0.96867,                 1.5533,                0.52901,                0.54678,                0.62516,                 0.4184,                  1.161,                 2.7449,                 1.8591,             0.00036725,             0.00036725,             0.00036725
                    109,                0.92667,                0.90586,                 1.5025,                0.56967,                0.57873,                0.64755,                0.44238,                 1.1854,                  2.686,                  1.892,               0.000359,               0.000359,               0.000359
                    110,                0.97166,                0.95033,                 1.5393,                0.54696,                0.55184,                0.64428,                0.43001,                 1.1595,                 2.7641,                 1.8781,             0.00035075,             0.00035075,             0.00035075
                    111,                0.93937,                0.92136,                 1.5178,                0.57281,                 0.6073,                0.67835,                0.46269,                 1.1196,                 2.7172,                 1.8292,              0.0003425,              0.0003425,              0.0003425
                    112,                0.94658,                0.91932,                 1.5276,                 0.4769,                0.50836,                0.59971,                0.39517,                 1.1698,                 2.9596,                 1.9128,             0.00033425,             0.00033425,             0.00033425
                    113,                0.93922,                0.91562,                 1.5133,                0.57415,                0.54184,                0.65508,                0.43812,                 1.1619,                 2.7938,                 1.8794,               0.000326,               0.000326,               0.000326
                    114,                0.93957,                0.91403,                 1.5196,                0.53431,                0.52751,                0.64244,                  0.434,                  1.138,                 2.7329,                 1.8565,             0.00031775,             0.00031775,             0.00031775
                    115,                0.92885,                0.90269,                 1.5126,                0.54195,                0.58036,                 0.6539,                 0.4462,                 1.1558,                  2.665,                 1.9038,              0.0003095,              0.0003095,              0.0003095
                    116,                0.94728,                0.93901,                 1.5195,                0.53306,                  0.587,                0.63174,                0.42798,                 1.1428,                 2.6955,                 1.8376,             0.00030125,             0.00030125,             0.00030125
                    117,                0.94465,                0.89605,                  1.522,                0.50812,                 0.5823,                0.61329,                0.40065,                 1.1548,                 2.6535,                 1.8825,               0.000293,               0.000293,               0.000293
                    118,                0.93791,                0.90938,                  1.514,                0.49206,                0.59741,                0.62544,                0.42491,                 1.1465,                 2.5672,                 1.8478,             0.00028475,             0.00028475,             0.00028475
                    119,                0.92634,                0.87448,                 1.4923,                0.49988,                0.57618,                0.64251,                0.43882,                 1.1704,                 2.6508,                 1.8797,              0.0002765,              0.0002765,              0.0002765
                    120,                0.92657,                0.88112,                  1.501,                0.56007,                0.59957,                0.65743,                0.44788,                 1.1503,                 2.7888,                 1.8561,             0.00026825,             0.00026825,             0.00026825
                    121,                0.91893,                0.87801,                   1.49,                0.53452,                0.54825,                0.60678,                 0.4146,                 1.1538,                  2.835,                 1.8524,                0.00026,                0.00026,                0.00026
                    122,                0.90073,                0.84519,                 1.4902,                0.55103,                0.62353,                0.63334,                0.42937,                 1.1649,                 2.6712,                 1.8999,             0.00025175,             0.00025175,             0.00025175
                    123,                0.90428,                0.87993,                 1.4816,                 0.5589,                0.57699,                0.63769,                0.44194,                 1.1103,                 2.6312,                 1.8299,              0.0002435,              0.0002435,              0.0002435
                    124,                 0.9291,                 0.9048,                 1.5019,                0.54615,                0.59371,                0.62302,                0.41737,                 1.1567,                 2.6106,                 1.8705,             0.00023525,             0.00023525,             0.00023525
                    125,                 0.9061,                0.87433,                 1.4719,                0.51732,                0.51915,                0.59053,                0.39822,                 1.1399,                 2.8575,                 1.8487,               0.000227,               0.000227,               0.000227
                    126,                0.91769,                0.88162,                 1.4959,                0.50841,                0.57154,                0.59078,                0.40838,                 1.1363,                 2.7327,                 1.8505,             0.00021875,             0.00021875,             0.00021875
                    127,                0.89537,                 0.8622,                 1.4808,                0.55144,                 0.5605,                0.62121,                0.42658,                 1.1523,                 2.7669,                 1.8761,              0.0002105,              0.0002105,              0.0002105
                    128,                0.89046,                0.84554,                 1.4736,                0.55204,                0.59801,                0.64059,                0.44058,                 1.1359,                 2.7231,                 1.8567,             0.00020225,             0.00020225,             0.00020225
                    129,                0.87537,                0.83527,                 1.4596,                 0.5523,                0.56376,                0.64414,                0.44126,                 1.1226,                 2.6966,                 1.8467,               0.000194,               0.000194,               0.000194
                    130,                0.91564,                0.84425,                 1.4652,                0.52633,                0.62715,                0.62231,                0.41607,                 1.1544,                 2.5469,                 1.8703,             0.00018575,             0.00018575,             0.00018575
                    131,                0.88426,                0.83653,                 1.4587,                0.56198,                0.56667,                0.63749,                0.41831,                 1.1633,                 2.6965,                 1.8934,              0.0001775,              0.0001775,              0.0001775
                    132,                0.87627,                 0.8352,                 1.4681,                 0.5334,                0.59085,                0.61874,                0.41666,                 1.1414,                 2.6453,                 1.8603,             0.00016925,             0.00016925,             0.00016925
                    133,                0.90733,                0.87128,                 1.4769,                0.53715,                0.60504,                0.62462,                0.41955,                 1.1194,                 2.6356,                 1.8381,               0.000161,               0.000161,               0.000161
                    134,                0.87225,                0.82087,                 1.4411,                0.55695,                0.63546,                0.66277,                0.44184,                 1.1563,                 2.5307,                  1.898,             0.00015275,             0.00015275,             0.00015275
                    135,                0.87217,                 0.8211,                 1.4569,                 0.5535,                0.62689,                 0.6453,                0.43803,                 1.1169,                 2.5724,                 1.8493,              0.0001445,              0.0001445,              0.0001445
                    136,                0.87685,                0.83544,                 1.4597,                0.55916,                0.64494,                 0.6224,                0.41661,                 1.1307,                 2.5212,                 1.8567,             0.00013625,             0.00013625,             0.00013625
                    137,                0.86969,                 0.8407,                 1.4414,                0.54672,                0.58504,                0.62369,                0.42407,                 1.1324,                 2.5769,                 1.8396,               0.000128,               0.000128,               0.000128
                    138,                0.85666,                0.81877,                 1.4463,                 0.5521,                0.62504,                0.63418,                0.43431,                 1.1348,                 2.6351,                 1.8519,             0.00011975,             0.00011975,             0.00011975
                    139,                0.86357,                0.81489,                 1.4357,                0.55683,                0.61504,                 0.6396,                 0.4286,                 1.1437,                 2.6787,                 1.8626,              0.0001115,              0.0001115,              0.0001115
                    140,                0.87787,                0.83533,                 1.4513,                0.53597,                0.58129,                0.62305,                 0.4221,                 1.1299,                 2.7136,                 1.8363,             0.00010325,             0.00010325,             0.00010325
                    141,                0.73053,                0.61613,                 1.3493,                0.56345,                0.62814,                0.64176,                0.43861,                 1.1188,                 2.5604,                 1.8411,                9.5e-05,                9.5e-05,                9.5e-05
                    142,                0.69765,                0.57975,                 1.3131,                0.56206,                0.62875,                0.66945,                0.45116,                 1.1186,                 2.5427,                 1.8334,              8.675e-05,              8.675e-05,              8.675e-05
                    143,                0.71996,                0.57843,                 1.3271,                 0.5746,                0.61713,                0.66929,                0.46562,                 1.1015,                 2.5583,                 1.8182,               7.85e-05,               7.85e-05,               7.85e-05
                    144,                0.69457,                0.56371,                 1.3095,                  0.572,                0.59631,                 0.6689,                 0.4565,                 1.1032,                 2.5111,                 1.8126,              7.025e-05,              7.025e-05,              7.025e-05
                    145,                0.69385,                0.55305,                 1.3059,                0.56593,                0.62931,                0.66772,                 0.4533,                 1.1239,                   2.49,                 1.8456,                6.2e-05,                6.2e-05,                6.2e-05
                    146,                0.67833,                  0.554,                 1.2972,                0.56936,                0.61665,                0.66839,                0.45338,                 1.1087,                 2.5255,                 1.8241,              5.375e-05,              5.375e-05,              5.375e-05
                    147,                0.69244,                0.55528,                 1.3199,                0.57483,                0.65504,                0.67199,                0.45976,                 1.1178,                 2.4991,                 1.8272,               4.55e-05,               4.55e-05,               4.55e-05
                    148,                0.67911,                0.53312,                 1.2911,                0.56044,                0.65541,                0.65952,                0.44867,                 1.1121,                 2.4988,                 1.8275,              3.725e-05,              3.725e-05,              3.725e-05
                    149,                0.67613,                0.53079,                 1.2854,                0.55734,                0.64879,                0.67045,                0.45785,                 1.1026,                 2.4642,                 1.8159,                2.9e-05,                2.9e-05,                2.9e-05
                    150,                0.66617,                0.52324,                 1.2922,                0.56401,                0.63043,                 0.6702,                0.45541,                 1.1048,                 2.4825,                 1.8226,              2.075e-05,              2.075e-05,              2.075e-05
